編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTOMLRKKHMFFBG58CA,19,98.95,住家用,鋼筋混凝土造,87年4月10日,七層,二層
RPTOMLRKKHMFFBG58CA,19,11.72,見其他登記事項,鋼筋混凝土造,87年4月10日,七層,
RPTOMLRKKHMFFBG58CA,19,24.16,見其他登記事項,鋼筋混凝土造,87年4月10日,七層,
RPSOMLLLKHMFFBG97CA,21,62.53,住家用,鋼筋混凝土造,84年11月2日,八層,五層
RPSOMLLLKHMFFBG97CA,21,26.77,共有部分,鋼筋混凝土造,84年11月2日,,
RPPNMLMLKHMFFBG67CA,61,7.39,住家用,磚造,45年5月15日,一層,一層
RPUNMLMLKHMFFBG18CA,22,80.29,住家用,鋼筋混凝土造,84年4月15日,六層,六層
RPUNMLMLKHMFFBG18CA,22,18.49,共有部分,鋼筋混凝土造,84年4月15日,六層,
RPPNMLLJLHMFFBG47CA,1,280.99,見其他登記事項,鋼筋混凝土造,104年12月8日,三層,一層 二層 三層 騎樓 見其他登記事項
RPQOMLMLKHMFFBG87CA,35,113.92,住家用,鋼筋混凝土加強磚造,71年7月20日,二層,一層 二層 騎樓
RPTNMLSKKHMFFBG58CA,43,130.22,住家用,鋼筋混凝土加強磚造,62年11月1日,二層,一層 二層
RPXNMLSKKHMFFBG98CA,22,21.48,共有部分,鋼筋混凝土造,84年3月2日,十層,
RPXNMLSKKHMFFBG98CA,22,111.11,住家用,鋼筋混凝土造,84年3月2日,十層,九層
RPOOMLSKKHMFFBG18CA,12,205.57,住家用,鋼筋混凝土造,93年9月1日,三層,一層 二層 三層 夾層
RPUNMLKLKHMFFBG97CA,37,119.43,住家用,鋼筋混凝土加強磚造,69年1月29日,二層,一層 二層 騎樓
RPSNMLLLKHMFFBG87CA,2,302.20,見其他登記事項,鋼筋混凝土造,103年10月7日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLMJLHMFFBG87CA,20,18.27,住家用,鋼筋混凝土造,86年2月24日,五層,五層
RPSNMLMJLHMFFBG87CA,20,6.84,共有部分,鋼筋混凝土造,86年2月24日,五層,
RPOPMLSJLHMFFBG28CA,,219.12,見其他登記事項,鋼筋混凝土造,105年10月18日,三層,三層 見其他登記事項 一層 二層
RPQNMLNKLHMFFBG87CA,,149.63,住家用,鋼筋混凝土造,105年11月23日,三層,一層 二層 三層
RPSNMLNKLHMFFBG08CA,,149.63,住家用,鋼筋混凝土造,105年11月23日,三層,一層 二層 三層
RPVNMLOKLHMFFBG48CA,,152.00,住家用,鋼筋混凝土造,105年11月23日,三層,一層 二層 三層
RPWNMLPKLHMFFBG68CA,,149.63,住家用,鋼筋混凝土造,105年11月23日,三層,一層 二層 三層
RPRNMLRKLHMFFBG38CA,2,47.95,見其他登記事項,鋼筋混凝土造,104年2月13日,十二層,三層
RPRNMLRKLHMFFBG38CA,2,38.83,見其他登記事項,鋼筋混凝土造,104年2月13日,十二層,
RPTOMLSKKHMFFBG68CA,35,92.58,住家用,鋼筋混凝土加強磚造,71年2月24日,二層,一層 二層
RPUOMLSKKHMFFBG78CA,34,31.19,商業用,鋼筋混凝土造,72年2月26日,七層,三層
RPUOMLSKKHMFFBG78CA,34,16.07,共有部分,鋼筋混凝土造,72年2月26日,七層,
RPTNMLQJLHMFFAG28CA,1,292.39,見其他登記事項,見其他登記事項,105年7月4日,四層,一層 二層 三層 四層
RPQNMLKKLHMFFAG47CA,23,77.70,住家用,鋼筋混凝土造,83年4月13日,六層,四層
RPQNMLKKLHMFFAG47CA,23,21.18,共有部份,鋼筋混凝土造,83年4月13日,六層,
RPQNMLKKLHMFFAG47CA,23,12.47,共有部份,鋼筋混凝土造,83年4月13日,六層,
RPVOMLNLKHMFFAG38CA,7,333.32,農舍,鋼筋混凝土造,99年6月22日,三層,三層 一層 二層
RPPNMLSKKHMFFAG08CA,,177.46,住家用,見其他登記事項,105年9月30日,三層,一層 二層 三層
RPQNMLSKKHMFFAG18CA,38,310.23,住家用,鋼筋混凝土加強磚造,68年3月9日,三層,一層 二層 三層 騎樓
RPSNMLKLKHMFFAG67CA,42,102.84,住家用,鋼筋混凝土加強磚造,63年7月26日,二層,一層 二層
RPVNMLKLKHMFFAG97CA,21,79.60,住家用,鋼筋混凝土造,85年4月1日,八層,七層
RPVNMLKLKHMFFAG97CA,21,18.02,見其他登記事項,鋼筋混凝土造,85年4月1日,八層,
RPVNMLKLKHMFFAG97CA,21,22.00,見其他登記事項,鋼筋混凝土造,85年4月1日,八層,
RPROMLRKKHMFFBG58EA,23,89.25,住商用,鋼筋混凝土造,83年1月31日,七層,一層 騎樓
RPROMLRKKHMFFBG58EA,23,24.04,共有部分,鋼筋混凝土造,83年1月31日,七層,
RPUNMLRKLHMFFBG68CA,2,55.06,見其他登記事項,鋼筋混凝土造,104年2月13日,十二層,五層
RPUNMLRKLHMFFBG68CA,2,44.60,見其他登記事項,鋼筋混凝土造,104年2月13日,十二層,
RPWNMLKLLHMFFBG28CA,1,226.26,見其他登記事項,鋼筋混凝土造,104年12月7日,四層,一層 二層 三層 四層
RPTOMLMLLHMFFBG28CA,37,57.50,住家用,鋼筋混凝土加強磚造,68年7月7日,四層,四層
RPRNMLOLKHMFFBG28EA,1,247.21,住家用,鋼筋混凝土造,104年10月23日,三層,一層 二層 三層
RPPNMLOLKHMFFAG97EA,61,10.76,住家用,鋼筋混凝土加強磚造,45年5月15日,一層,一層
RPVNMLOKLHMFFAG38CA,1,208.88,見其他登記事項,鋼筋混凝土造,105年2月15日,三層,一層 二層 三層 騎樓
RPQNMLKLKHMFFBG57CA,1,256.01,見其他登記事項,鋼筋混凝土造,104年9月15日,三層,一層 二層 三層 夾層 見其他登記事項
RPRNMLKLKHMFFBG67CA,1,249.43,見其他登記事項,鋼筋混凝土造,104年9月15日,三層,二層 三層 夾層 見其他登記事項 一層
RPSNMLKLKHMFFBG77CA,1,248.98,見其他登記事項,鋼筋混凝土造,104年9月15日,三層,一層 二層 三層 夾層 見其他登記事項
RPTNMLKLKHMFFBG87CA,1,250.80,見其他登記事項,鋼筋混凝土造,104年9月15日,三層,二層 三層 一層 夾層 見其他登記事項
RPQPMLOKLHMFFAG08CA,1,228.06,見其他登記事項,鋼筋混凝土造,105年2月15日,三層,一層 二層 三層 騎樓
RPUOMLQKLHMFFAG58CA,35,85.06,住家用,鋼筋混凝土加強磚造,70年7月25日,二層,二層 一層
RPTNMLRKLHMFFBG58CA,2,47.95,見其他登記事項,鋼筋混凝土造,104年2月13日,十二層,四層
RPTNMLRKLHMFFBG58CA,2,38.83,見其他登記事項,鋼筋混凝土造,104年2月13日,十二層,
RPXNMLPKLHMFFBG78CA,,148.21,住家用,鋼筋混凝土造,105年11月23日,三層,一層 二層 三層
RPRPMLNKLHMFFBG18CA,22,76.89,住家用,鋼筋混凝土造,84年4月15日,六層,二層
RPRPMLNKLHMFFBG18CA,22,5.21,共有部分,鋼筋混凝土造,84年4月15日,六層,
RPRPMLNKLHMFFBG18CA,22,17.50,共有部分,鋼筋混凝土造,84年4月15日,六層,
RPOOMLOKLHMFFBG87CA,,148.21,住家用,鋼筋混凝土造,105年11月23日,三層,一層 二層 三層
RPQOMLOKLHMFFBG08CA,,148.21,住家用,鋼筋混凝土造,105年11月23日,三層,一層 二層 三層
RPRQMLOKLHMFFBG38CA,,125.13,見其他登記事項,鋼筋混凝土造,105年11月23日,三層,一層 二層 三層 夾層
RPROMLNKLHMFFBG08CA,,149.76,住家用,鋼筋混凝土造,105年11月23日,三層,一層 二層 三層
RPTNMLTJLHMFFBG68CA,6,108.24,見其他登記事項,鋼筋混凝土造,100年4月13日,七層,一層
RPTNMLTJLHMFFBG68CA,6,74.26,見其他登記事項,鋼筋混凝土造,100年4月13日,七層,
RPPOMLRJLHMFFBG18CA,8,36.83,見其他登記事項,鋼筋混凝土造,97年7月29日,十層,八層
RPPOMLRJLHMFFBG18CA,8,19.69,共有部分,鋼筋混凝土造,97年7月29日,十層,
RPPOMLRJLHMFFBG18CA,8,4.57,共有部分,鋼筋混凝土造,97年7月29日,十層,
RPROMLRJLHMFFBG38CA,39,113.40,,鋼筋混凝土加強磚造,66年7月12日,二層,騎樓 一層 二層
RPOOMLKLKHMFFBG47CA,32,154.32,住家用,鋼筋混凝土造,73年8月3日,九層,五層
RPOOMLKLKHMFFBG47CA,32,31.09,見其他登記事項,鋼筋混凝土造,73年8月3日,九層,
RPWOMLLLKHMFFBG38CA,17,46.46,農舍,見其他登記事項,89年3月14日,一層,一層
RPQNMLLLKHMFFBG67CA,22,66.53,住家用,鋼筋混凝土造,84年3月10日,八層,六層
RPQNMLLLKHMFFBG67CA,22,19.60,共有部分,鋼筋混凝土造,84年3月10日,八層,
RPQOMLLLKHMFFBG77CA,2,250.15,見其他登記事項,鋼筋混凝土造,103年12月29日,三層,一層 二層 三層 見其他登記事項
RPROMLLLKHMFFBG87CA,,276.05,見其他登記事項,鋼筋混凝土造,105年11月2日,四層,一層 二層 三層 四層 車庫 見其他登記事項
RPPNMLNLKHMFFBG77CA,,201.54,住家用,鋼筋混凝土造,105年8月31日,三層,一層 二層 三層
RPUNMLOLKHMFFBG38CA,11,18.15,住家用,鋼筋混凝土造,94年9月14日,六層,三層
RPUNMLOLKHMFFBG38CA,11,11.97,共有部分,鋼筋混凝土造,94年9月14日,六層,
RPXNMLQJLHMFFBG78CA,23,77.32,住家用,鋼筋混凝土造,83年4月19日,七層,二層
RPXNMLQJLHMFFBG78CA,23,15.92,共有部分,鋼筋混凝土造,83年4月19日,七層,
RPXNMLQJLHMFFBG78CA,23,8.31,共有部分,鋼筋混凝土造,83年4月19日,七層,
RPQNMLRJLHMFFBG18CA,6,246.20,見其他登記事項,鋼筋混凝土造,100年5月28日,三層,一層 二層 三層 見其他登記事項
RPVOMLOKLHMFFAG48CA,23,153.96,住家用,鋼筋混凝土造,82年8月24日,三層,一層 二層 三層
RPTNMLMJLHMFFAG87CA,,159.95,住家用,見其他登記事項,105年11月11日,三層,一層 二層 三層 見其他登記事項
RPUOMLLLKHMFFAG08CA,2,205.81,住家用,見其他登記事項,103年8月11日,三層,一層 二層 三層 見其他登記事項
RPXNMLKLKHMFFAG18CA,1,264.00,住家用,見其他登記事項,105年4月13日,三層,一層 二層 三層
RPPNMLMLKHMFFAG57CA,,259.51,見其他登記事項,見其他登記事項,105年8月25日,四層,一層 二層 三層 四層
RPRNMLMLKHMFFAG77CA,1,189.77,見其他登記事項,見其他登記事項,104年9月14日,三層,一層 二層 三層
RPRNMLNLKHMFFAG87CA,46,148.02,住商用,鋼筋混凝土加強磚造,59年8月28日,二層,一層 二層 騎樓
RPWNMLNLKHMFFAG38CA,,227.40,見其他登記事項,見其他登記事項,105年11月17日,三層,見其他登記事項 一層 二層 三層
RPPOMLNLKHMFFAG77CA,,210.95,見其他登記事項,見其他登記事項,105年11月17日,三層,一層 二層 三層 見其他登記事項
RPQOMLNLKHMFFAG87CA,,225.71,見其他登記事項,見其他登記事項,105年11月17日,三層,一層 二層 三層 見其他登記事項
RPROMLNLKHMFFAG97CA,,215.67,見其他登記事項,見其他登記事項,105年8月10日,三層,二層 三層 一層 見其他登記事項
RPSOMLNLKHMFFAG08CA,,217.65,見其他登記事項,見其他登記事項,105年8月10日,三層,一層 二層 三層 見其他登記事項
RPVNMLRJLHMFFBG68CA,1,291.49,見其他登記事項,鋼筋混凝土造,105年5月20日,三層,一層 二層 三層 見其他登記事項
RPXNMLNKLHMFFBG78EA,24,183.38,住家用,鋼筋混凝土造,82年5月14日,五層,四層 五層 夾層
RPXNMLNKLHMFFBG78EA,24,9.02,住家用,鋼筋混凝土造,82年5月14日,五層,一層 騎樓
RPXNMLNKLHMFFBG78EA,24,59.54,共有部分,鋼筋混凝土造,82年5月14日,五層,
RPPNMLLLKHMFFAG67EA,33,95.56,住家用,見其他登記事項,73年5月16日,二層,一層 二層 屋頂突出物
RPOPMLRLLHMFFBG38CA,,239.04,見其他登記事項,鋼筋混凝土造,105年10月14日,三層,地下一層 見其他登記事項 一層 二層 三層
RPOPMLRLLHMFFBG38CA,,39.12,見其他登記事項,鋼筋混凝土造,105年10月14日,三層,
RPRNMLRJLHMFFAG38EA,,175.65,農舍,見其他登記事項,105年10月14日,三層,一層 二層 三層 屋頂突出物
RPPNMLMJLHMFFAG47CA,,159.92,住家用,見其他登記事項,105年11月11日,三層,一層 二層 三層 見其他登記事項
RPVNMLQJLHMFFAG48CA,1,292.39,見其他登記事項,見其他登記事項,105年7月4日,四層,一層 二層 三層 四層
RPOOMLQJLHMFFAG87CA,21,60.25,見其他登記事項,鋼筋混凝土造,84年11月21日,五層,五層
RPOOMLQJLHMFFAG87CA,21,6.94,見其他登記事項,鋼筋混凝土造,84年11月21日,五層,
RPSOMLNKLHMFFAG08CA,1,166.16,住家用,鋼筋混凝土造,105年4月22日,三層,一層 二層 三層
RPVRMLOKLHMFFBG88CA,,26.00,住家用,磚造,,一層,一層 二層
RPXNMLOLKHMFFBG68CA,17,30.25,住家用,鋼筋混凝土造,89年4月27日,十二層,九層
RPXNMLOLKHMFFBG68CA,17,4.83,共有部分,鋼筋混凝土造,89年4月27日,十二層,
RPXNMLOLKHMFFBG68CA,17,6.30,共有部分,鋼筋混凝土造,89年4月27日,十二層,
RPQNMLNLKHMFFBG87CA,6,239.33,見其他登記事項,鋼筋混凝土造,100年7月14日,三層,一層 二層 三層 見其他登記事項
RPROMLMLKHMFFBG97CA,22,15.04,共有部分,鋼筋混凝土造,83年8月3日,六層,
RPROMLMLKHMFFBG97CA,22,80.12,住家用,鋼筋混凝土造,83年8月3日,六層,四層
RPROMLMLKHMFFBG97CA,22,5.99,共有部分,鋼筋混凝土造,83年8月3日,六層,
RPSNMLOLKHMFFBG18CA,12,267.08,農舍,鋼筋混凝土造,93年8月9日,三層,一層 二層 三層
RPOOMLMLKHMFFBG67CA,23,90.24,住家用,鋼筋混凝土造,83年3月3日,七層,四層
RPOOMLMLKHMFFBG67CA,23,13.01,共有部分,鋼筋混凝土造,83年3月3日,七層,
RPPOMLMLKHMFFBG77CA,,220.51,見其他登記事項,鋼筋混凝土造,105年11月22日,三層,一層 二層 三層 見其他登記事項
RPTNMLOLKHMFFBG28CA,34,26.10,商業用,鋼筋混凝土造,72年2月26日,七層,四層
RPTNMLOLKHMFFBG28CA,34,13.39,共有部分,鋼筋混凝土造,72年2月26日,七層,
RPOOMLNLKHMFFBG77CA,22,63.52,住家用,鋼筋混凝土造,84年4月26日,七層,四層
RPOOMLNLKHMFFBG77CA,22,11.51,共有部分,鋼筋混凝土造,84年4月26日,七層,
RPOOMLNLKHMFFBG77CA,22,9.73,共有部分,鋼筋混凝土造,84年4月26日,七層,
RPUOMLOLKHMFFBG48CA,22,89.99,住家用,鋼筋混凝土造,83年7月15日,五層,一層
RPUOMLOLKHMFFBG48CA,22,10.71,共有部分,鋼筋混凝土造,83年7月15日,五層,
RPUOMLNKLHMFFBG38CA,19,32.00,住家用,鋼筋混凝土造,86年8月11日,六層,六層
RPUOMLNKLHMFFBG38CA,19,7.66,共有部分,鋼筋混凝土造,86年8月11日,六層,
RPUOMLNKLHMFFBG38CA,19,12.24,共有部分,鋼筋混凝土造,86年8月11日,六層,
RPSRMLOKLHMFFBG58CA,,143.46,住家用,鋼筋混凝土造,105年11月23日,三層,一層 二層 三層
RPOOMLNJLHMFFBG67CA,10,102.68,農舍,鋼筋混凝土造,96年5月11日,三層,一層 二層 三層
RPQNMLTJLHMFFBG38CA,,190.54,見其他登記事項,鋼筋混凝土造,105年8月16日,三層,一層 二層 三層 見其他登記事項
RPQNMLPJLHMFFAG87CA,1,126.09,見其他登記事項,見其他登記事項,105年6月28日,三層,一層 二層 三層
RPTNMLRKLHMFFAG48CA,,234.84,農舍,鋼筋混凝土造,105年12月23日,三層,一層 二層 三層
RPRNMLPKLHMFFAG08CA,40,90.64,住家用,鋼筋混凝土加強磚造,65年7月28日,二層,一層 二層
RPRNMLOKLHMFFAG97CA,22,32.50,住家用,鋼筋混凝土造,84年5月24日,十二層,九層
RPRNMLOKLHMFFAG97CA,22,8.27,見其他登記事項,鋼筋混凝土造,84年5月24日,十二層,
RPRNMLOKLHMFFAG97CA,22,.32,見其他登記事項,鋼筋混凝土造,84年5月24日,十二層,
RPRNMLOKLHMFFAG97CA,22,.32,見其他登記事項,鋼筋混凝土造,84年5月24日,十二層,
RPRNMLOKLHMFFAG97CA,22,6.56,見其他登記事項,鋼筋混凝土造,84年5月24日,十二層,
RPROMLOKLHMFFAG08CA,,174.84,住家用,見其他登記事項,105年9月23日,三層,一層 二層 三層
RPQPMLOLKHMFFAG08CA,31,131.86,住家用,鋼筋混凝土加強磚造,75年5月22日,二層,一層 二層
RPSNMLOLKHMFFAG08CA,40,96.24,住家用,鋼筋混凝土加強磚造,65年12月23日,二層,一層 二層
RPTNMLOLKHMFFAG18CA,46,86.00,住家用,鋼筋混凝土加強磚造,60年8月9日,二層,一層 二層
RPQNMLNLKHMFFAG77CA,,165.66,住家用,見其他登記事項,105年10月11日,三層,一層 二層 三層
RPSOMLQKLHMFFAG58EA,36,86.92,住家用,見其他登記事項,69年7月11日,二層,一層 二層
RPTNMLLJLHMFFAG97EA,23,124.96,住家用,鋼筋混凝土造,82年9月25日,四層,一層 二層
RPQQMLMLLHMFFBG18CA,24,257.00,住家用,鋼筋混凝土造,81年12月22日,四層,一層 二層 三層 四層 騎樓
RPVPMLRLLHMFFBG09CA,,231.70,見其他登記事項,鋼筋混凝土造,105年10月14日,三層,一層 二層 三層 地下一層 見其他登記事項
RPVPMLRLLHMFFBG09CA,,39.12,見其他登記事項,鋼筋混凝土造,105年10月14日,三層,
RPQOMLKLLHMFFAG87EA,18,288.16,住家用,鋼筋混凝土造,87年9月4日,四層,二層 三層 一層 四層 騎樓 見其他登記事項
RPUNMLOLKHMFFAG28CA,35,23.28,住家用,鋼筋混凝土造,70年10月16日,十一層,八層
RPUNMLOLKHMFFAG28CA,35,182.95,見其他登記事項,鋼筋混凝土造,70年10月16日,十一層,
RPPPMLOLKHMFFAG97CA,12,255.47,見其他登記事項,鋼筋混凝土造,94年1月17日,二層,一層 二層
RPWNMLPKLHMFFAG58CA,9,104.60,住家用,鋼筋混凝土造,97年6月2日,十三層,八層
RPWNMLPKLHMFFAG58CA,9,7.39,共有部份,鋼筋混凝土造,97年6月2日,十三層,
RPWNMLPKLHMFFAG58CA,9,15.16,見其他登記事項,鋼筋混凝土造,97年6月2日,十三層,
RPWNMLPKLHMFFAG58CA,9,35.67,見其他登記事項,鋼筋混凝土造,97年6月2日,十三層,
RPPPMLNKLHMFFAG87CA,34,97.29,住家用,鋼筋混凝土加強磚造,72年6月30日,二層,一層 二層
RPQOMLOKLHMFFAG97CA,9,266.77,農舍,見其他登記事項,96年9月12日,三層,一層 二層 三層
RPUOMLSJLHMFFAG68CA,,25.17,見其他登記事項,鋼筋混凝土造,105年12月19日,五層,
RPUOMLSJLHMFFAG68CA,,88.12,住家用,鋼筋混凝土造,105年12月19日,五層,三層
RPUOMLSJLHMFFAG68CA,,12.82,見其他登記事項,鋼筋混凝土造,105年12月19日,五層,
RPVOMLSJLHMFFAG78CA,,87.08,住家用,鋼筋混凝土造,105年12月19日,五層,四層
RPVOMLSJLHMFFAG78CA,,25.17,見其他登記事項,鋼筋混凝土造,105年12月19日,五層,
RPVOMLSJLHMFFAG78CA,,12.82,見其他登記事項,鋼筋混凝土造,105年12月19日,五層,
RPQNMLTJLHMFFAG28CA,,83.48,住家用,鋼筋混凝土造,105年12月19日,五層,四層
RPQNMLTJLHMFFAG28CA,,22.42,見其他登記事項,鋼筋混凝土造,105年12月19日,五層,
RPQNMLTJLHMFFAG28CA,,12.82,見其他登記事項,鋼筋混凝土造,105年12月19日,五層,
RPVNMLTJLHMFFAG78CA,,117.93,住家用,鋼筋混凝土造,105年12月19日,五層,五層
RPVNMLTJLHMFFAG78CA,,35.62,見其他登記事項,鋼筋混凝土造,105年12月19日,五層,
RPVNMLTJLHMFFAG78CA,,12.82,見其他登記事項,鋼筋混凝土造,105年12月19日,五層,
RPRNMLRJLHMFFBG28CA,3,237.84,見其他登記事項,鋼筋混凝土造,103年1月14日,二層,一層 二層 地下一層 見其他登記事項
RPTPMLNKLHMFFBG38CA,4,222.93,住家用,鋼筋混凝土造,102年6月14日,四層,一層 二層 三層 四層
RPSNMLLJLHMFFBG77CA,,36.70,住家用,磚造,,一層,一層
RPQOMLOLKHMFFBG08CA,23,183.06,住家用,鋼筋混凝土造,83年3月31日,三層,一層 二層 三層
RPWNMLOLKHMFFBG58CA,,87.22,見其他登記事項,鋼筋混凝土造,105年8月16日,十三層,九層
RPWNMLOLKHMFFBG58CA,,86.76,見其他登記事項,鋼筋混凝土造,105年8月16日,十三層,
RPROMLOLKHMFFBG18CA,1,240.05,見其他登記事項,鋼筋混凝土造,105年3月28日,三層,一層 二層 三層 見其他登記事項
RPWOMLNKLHMFFBG58CA,17,23.10,住家用,鋼筋混凝土造,89年4月27日,十二層,十二層
RPWOMLNKLHMFFBG58CA,17,4.00,共有部分,鋼筋混凝土造,89年4月27日,十二層,
RPWOMLNKLHMFFBG58CA,17,4.69,共有部分,鋼筋混凝土造,89年4月27日,十二層,
RPWNMLQJLHMFFBG68CA,14,215.81,住家用,鋼筋混凝土造,91年12月4日,四層,一層 二層 三層 四層
RPXNMLTJLHMFFAG98CA,,95.53,住家用,鋼筋混凝土造,105年12月19日,五層,三層
