編號,車位類別,車位價格,車位面積平方公尺
RPSOMLMJLHMFFDA77CC,坡道平面,0,51.26
RPTOMLMJLHMFFDA87CC,坡道平面,0,
RPUOMLNJLHMFFEA18CC,坡道平面,0,36.65
RPPPMLRJLHMFFCA97CC,坡道平面,0,81.75
RPOQMLRJLHMFFCA97CC,升降平面,0,
RPOQMLRJLHMFFCA97CC,升降平面,0,
RPUOMLRJLHMFFCA48DC,坡道機械,0,14.13
RPPOMLSJLHMFFFA28CC,坡道平面,0,
RPXNMLSJLHMFFEA88CC,升降機械,0,
RPXOMLSJLHMFFDA88CC,坡道平面,0,35.69
RPQOMLSJLHMFFCA08CC,升降機械,0,19.57
RPPOMLTJLHMFFCA08CC,坡道平面,0,21.40
RPOOMLTJLHMFFFA28CC,坡道平面,0,
RPOPMLKKLHMFFFA57CC,升降機械,0,
RPUNMLKKLHMFFEA87CC,坡道平面,0,
RPSOMLKKLHMFFCA57CC,坡道平面,0,39.88
RPTOMLNKLHMFFDA08CC,坡道平面,0,60.32
RPUNMLNKLHMFFCA97CC,坡道平面,0,
RPOOMLNKLHMFFCA47CC,升降機械,0,14.39
RPTNMLPKLHMFFEA28CC,坡道平面,0,
RPQOMLPKLHMFFCA87CC,坡道平面,3150,33.90
RPQOMLPKLHMFFCA87CC,坡道平面,3150,33.90
RPROMLPKLHMFFCA97CC,坡道平面,0,
RPTOMLPKLHMFFCA18CC,坡道平面,0,
RPVPMLPKLHMFFCA48CC,坡道平面,0,
RPVPMLPKLHMFFCA48CC,坡道平面,0,
RPVNMLPKLHMFFFA58CC,坡道平面,0,54.74
RPVNMLPKLHMFFFA58CC,坡道平面,0,54.74
RPVNMLPKLHMFFFA58CC,坡道平面,0,54.74
RPXNMLPKLHMFFEA78DC,坡道機械,0,
RPXNMLPKLHMFFEA78DC,坡道機械,0,
RPPOMLPKLHMFFAA57CC,坡道機械,0,20.40
RPVNMLQKLHMFFCA38CC,坡道平面,0,
RPTOMLKLLHMFFBA67CC,塔式車位,0,7.35
RPQOMLLLLHMFFDA67CC,坡道平面,0,
RPQOMLLLLHMFFDA67CC,坡道平面,0,
RPUPMLMLLHMFFCA18CC,坡道平面,0,14.91
RPVNMLOLLHMFFDA38CC,升降平面,0,70.54
