編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUNMLKLKHMFFAE67CA,11,70.19,共有部分,鋼筋混凝土造,94年11月29日,十五層,
RPWNMLKLKHMFFAE87CA,3,116.03,住家用,鋼筋混凝土造,103年5月15日,十五層,十二層
RPWNMLKLKHMFFAE87CA,3,83.78,見其它登記事項,鋼筋混凝土造,103年5月15日,十五層,
RPXNMLKLKHMFFAE97CA,3,117.26,住家用,鋼筋混凝土造,103年5月15日,十五層,三層
RPXNMLKLKHMFFAE97CA,3,82.57,見其它登記事項,鋼筋混凝土造,103年5月15日,十五層,
RPUNMLLLKHMFFAE77CA,22,137.88,住家用,鋼筋混凝土造,83年8月25日,十三層,五層 電梯樓梯間
RPUNMLLLKHMFFAE77CA,22,24.31,見使用執照,鋼筋混凝土造,83年8月25日,十三層,
RPWNMLLLKHMFFAE97CA,15,46.21,住家用,鋼筋混凝土造,91年6月18日,二十二層,十七層
RPWNMLLLKHMFFAE97CA,15,20.45,共有部分,鋼筋混凝土造,91年6月18日,二十二層,
RPVNMLNLKHMFFAE08CA,41,138.06,,鋼筋混凝土造,64年5月16日,三層,一層 二層 三層 騎樓
RPXNMLQJLHMFFAE48CA,12,100.58,住家用,鋼筋混凝土造,94年2月2日,十四層,八層
RPXNMLQJLHMFFAE48CA,12,62.68,共有部分,鋼筋混凝土造,94年2月2日,十四層,
RPROMLQJLHMFFAE97CA,1,224.44,見其它登記事項,見其它登記事項,104年11月3日,二十七層,十七層
RPROMLQJLHMFFAE97CA,1,198.68,見其它登記事項,見其它登記事項,104年11月3日,二十七層,
RPRNMLRJLHMFFAE97CA,3,200.67,住家用,鋼筋混凝土造,103年1月20日,二十八層,九層
RPRNMLRJLHMFFAE97CA,3,130.05,見其它登記事項,鋼筋混凝土造,103年1月20日,二十八層,
RPWNMLRJLHMFFAE48CA,3,27.85,見其它登記事項,鋼筋混凝土造,103年1月20日,二十八層,
RPUNMLTJLHMFFAE48CA,11,793.48,商業用,鋼筋混凝土造,95年6月13日,二十二層,一層 二層
RPUNMLTJLHMFFAE48CA,11,507.60,共有部分,鋼筋混凝土造,95年6月13日,二十二層,
RPPOMLTJLHMFFAE08CA,4,49.34,住家用,鋼筋混凝土造,102年5月27日,十五層,十五層
RPPOMLTJLHMFFAE08CA,4,41.13,見其它登記事項,鋼筋混凝土造,102年5月27日,十五層,
RPUNMLNKLHMFFAE97CA,,152.40,見其它登記事項,見其它登記事項,105年8月26日,十九層,十九層
RPUNMLNKLHMFFAE97CA,,111.66,見其它登記事項,見其它登記事項,105年8月26日,十九層,
RPXNMLSKKHMFFCE88CA,11,76.15,住家用,鋼筋混凝土造,95年5月10日,十四層,十四層
RPXNMLSKKHMFFCE88CA,11,51.54,共有部份,鋼筋混凝土造,95年5月10日,十四層,
RPXOMLKLKHMFFCE28CA,2,96.88,住家用,鋼筋混凝土造,103年12月8日,十五層,十四層
RPXOMLKLKHMFFCE28CA,2,64.68,見其它登記事項,鋼筋混凝土造,103年12月8日,十五層,
RPROMLLLKHMFFCE77CA,25,120.52,住家用,鋼筋混凝土造,81年4月8日,五層,四層
RPROMLLLKHMFFCE77CA,25,43.09,見使用執照,鋼筋混凝土造,81年4月8日,五層,
RPPPMLMLKHMFFCE77CA,10,215.12,住商用,鋼筋混凝土造,95年10月19日,三層,一層 二層 三層 屋頂突出物 騎樓 見其它登記事項
RPQPMLOLKHMFFCE08CA,15,103.09,住家用,鋼筋混凝土造,91年6月19日,十四層,六層
RPQPMLOLKHMFFCE08CA,15,39.51,共有部份,鋼筋混凝土造,91年6月19日,十四層,
RPOOMLLJLHMFFCE37CA,3,283.10,住家用,鋼筋混凝土造,103年6月20日,四層,一層 二層 三層 四層 屋頂突出物
RPPOMLLJLHMFFCE47CA,3,283.10,住家用,鋼筋混凝土造,103年6月20日,四層,一層 二層 三層 四層 屋頂突出物
RPWNMLNJLHMFFCE28CA,25,138.84,住家用,鋼筋混凝土造,80年7月2日,二十層,十一層
RPWNMLNJLHMFFCE28CA,25,150.81,住家用,鋼筋混凝土造,80年7月2日,二十層,十一層
RPWNMLNJLHMFFCE28CA,25,67.43,見使用執照,鋼筋混凝土造,80年7月2日,二十層,
RPWNMLNJLHMFFCE28CA,25,73.14,見使用執照,鋼筋混凝土造,80年7月2日,二十層,
RPWOMLNJLHMFFCE38CA,28,153.35,住家用,鋼筋混凝土造,78年4月17日,三層,一層 二層 三層
RPTOMLTJLHMFFCE68CA,1,103.86,見其它登記事項,鋼筋混凝土造,104年9月25日,十四層,十四層
RPTOMLTJLHMFFCE68CA,1,82.35,見其它登記事項,鋼筋混凝土造,104年9月25日,十四層,
RPXNMLRKKHMFFDE88CA,15,59.63,住家用,鋼筋混凝土造,90年11月22日,十四層,三層
RPXNMLRKKHMFFDE88CA,15,38.98,見使用執照,鋼筋混凝土造,90年11月22日,十四層,
RPWOMLSKKHMFFDE98CA,34,82.64,住家用,鋼筋混凝土造,71年12月1日,十二層,七層
RPWOMLSKKHMFFDE98CA,34,12.16,,鋼筋混凝土造,71年12月1日,十二層,
RPPPMLSKKHMFFDE38CA,1,54.27,見其它登記事項,鋼筋混凝土造,105年6月6日,十二層,九層
RPPPMLSKKHMFFDE38CA,1,77.38,見其它登記事項,鋼筋混凝土造,105年6月6日,十二層,
RPVNMLKLKHMFFDE08CA,23,120.63,住家用,鋼筋混凝土造,83年4月21日,十二層,五層
RPVNMLKLKHMFFDE08CA,23,39.73,見使用執照,鋼筋混凝土造,83年4月21日,十二層,
RPWNMLLLKHMFFDE28CA,25,116.59,,鋼筋混凝土造,80年11月19日,十六層,十二層
RPWNMLLLKHMFFDE28CA,25,63.31,,鋼筋混凝土造,80年11月19日,十六層,
RPPPMLOLKHMFFDE08CA,17,33.63,住家用,鋼筋混凝土造,88年7月31日,十四層,十二層
RPPPMLOLKHMFFDE08CA,17,12.42,見使用執照,鋼筋混凝土造,88年7月31日,十四層,
RPTNMLQJLHMFFDE38CA,1,69.48,見其它登記事項,鋼筋混凝土造,105年4月10日,十三層,四層
RPTNMLQJLHMFFDE38CA,1,38.24,見其它登記事項,鋼筋混凝土造,105年4月10日,十五層,
RPSPMLQJLHMFFDE48CA,48,38.40,住家用,加強磚造,58年5月1日,二層,一層 二層
RPUNMLQKKHMFFEE58CA,28,189.42,住家用,鋼筋混凝土造,77年11月19日,二層,一層 二層 屋頂突出物 地下層
RPXNMLRKKHMFFEE98CA,10,28.80,住家用,鋼筋混凝土造,96年5月30日,十五層,五層
RPXNMLRKKHMFFEE98CA,10,28.80,住家用,鋼筋混凝土造,96年5月30日,十五層,五層
RPXNMLRKKHMFFEE98CA,42,12.05,,加強磚造,63年10月19日,二層,一層 二層
RPXNMLRKKHMFFEE98CA,42,12.05,,加強磚造,63年10月19日,二層,一層 二層
RPRPMLRKKHMFFEE58CA,3,74.39,住家用,見其它登記事項,103年5月28日,十五層,五層
RPRPMLRKKHMFFEE58CA,3,70.13,見其它登記事項,見其它登記事項,103年5月28日,十五層,
RPSPMLRKKHMFFEE68CA,2,95.12,見其它登記事項,見其它登記事項,104年5月29日,十五層,三層
RPSPMLRKKHMFFEE68CA,2,45.60,見其它登記事項,見其它登記事項,104年5月29日,十五層,
RPROMLLLKHMFFEE97CA,2,94.58,見其它登記事項,見其它登記事項,104年2月16日,二十三層,十三層
RPROMLLLKHMFFEE97CA,2,64.11,見其它登記事項,見其它登記事項,104年2月16日,二十三層,
RPSOMLLLKHMFFEE08CA,2,95.09,見其它登記事項,見其它登記事項,104年2月16日,二十三層,二層
RPSOMLLLKHMFFEE08CA,2,64.39,見其它登記事項,見其它登記事項,104年2月16日,二十三層,
RPTOMLLLKHMFFEE18CA,2,70.60,見其它登記事項,見其它登記事項,104年2月16日,二十三層,十層
RPTOMLLLKHMFFEE18CA,2,35.74,見其它登記事項,見其它登記事項,104年2月16日,二十三層,
RPUOMLLLKHMFFEE28CA,2,70.04,見其它登記事項,見其它登記事項,104年2月16日,二十三層,十五層
RPUOMLLLKHMFFEE28CA,2,35.46,見其它登記事項,見其它登記事項,104年2月16日,二十三層,
RPQOMLNLKHMFFEE08CA,27,107.19,住家用,鋼筋混凝土造,79年2月8日,七層,六層
RPQOMLNLKHMFFEE08CA,27,67.71,見使用執照,鋼筋混凝土造,79年2月8日,七層,
RPTQMLOLKHMFFEE68CA,16,67.98,住家用,見使用執照,89年10月19日,十四層,十層
RPTQMLOLKHMFFEE68CA,16,22.11,見使用執照,見使用執照,89年10月19日,十四層,
RPUNMLLJLHMFFEE08CA,,59.11,見其它登記事項,見其它登記事項,105年8月19日,十五層,八層
RPUNMLLJLHMFFEE08CA,,31.55,見其它登記事項,見其它登記事項,105年8月19日,十五層,
RPVNMLLJLHMFFEE18CA,,58.14,見其它登記事項,見其它登記事項,105年8月19日,十五層,六層
RPVNMLLJLHMFFEE18CA,,31.03,見其它登記事項,見其它登記事項,105年8月19日,十五層,
RPWNMLLJLHMFFEE28CA,,80.96,見其它登記事項,見其它登記事項,105年8月19日,十五層,六層
RPWNMLLJLHMFFEE28CA,,63.63,見其它登記事項,見其它登記事項,105年8月19日,十五層,
RPXNMLLJLHMFFEE38CA,,85.10,見其它登記事項,見其它登記事項,105年8月19日,十五層,七層
RPXNMLLJLHMFFEE38CA,,56.59,見其它登記事項,見其它登記事項,105年8月19日,十五層,
RPWNMLQJLHMFFEE78CA,1,110.37,見其它登記事項,見其它登記事項,104年9月25日,十五層,九層
RPWNMLQJLHMFFEE78CA,1,82.00,見其它登記事項,見其它登記事項,104年9月25日,十五層,
RPOOMLQJLHMFFEE08CA,1,110.37,見其它登記事項,見其它登記事項,104年9月25日,十五層,十二層
RPOOMLQJLHMFFEE08CA,1,104.64,見其它登記事項,見其它登記事項,104年9月25日,十五層,
RPQPMLSJLHMFFEE58CA,3,56.75,住家用,見其它登記事項,103年4月23日,十五層,八層
RPQPMLSJLHMFFEE58CA,3,34.42,見其它登記事項,鋼筋混凝土造,103年4月23日,十五層,
RPVOMLTJLHMFFEE09CA,2,285.38,見其它登記事項,見其它登記事項,104年5月11日,四層,一層 二層 三層 四層 屋頂突出物
RPUNMLRKKHMFFFE78CA,20,21.89,住家用,鋼筋混凝土造,86年1月15日,十三層,五層
RPUNMLRKKHMFFFE78CA,20,12.75,共有部份,鋼筋混凝土造,86年1月15日,十三層,
RPSNMLSKKHMFFFE68CA,2,287.33,住家用,鋼筋混凝土造,104年3月10日,四層,一層 二層 三層 四層
RPUNMLNLKHMFFFE48CA,28,239.87,住商用,鋼筋混凝土造,77年11月10日,四層,一層 二層 三層 四層 防空避難室 屋頂突出物 騎樓
RPPNMLLJLHMFFFE67CA,36,78.40,住商用,加強磚造,70年5月14日,二層,一層 二層 騎樓
RPRNMLLJLHMFFFE87CA,20,29.35,住家用,鋼筋混凝土造,86年1月15日,十三層,九層
RPRNMLLJLHMFFFE87CA,20,16.50,共有部份,鋼筋混凝土造,86年1月15日,十三層,
RPVOMLQKKHMFFGE98CA,44,99.60,住商用,加強磚造,61年11月20日,二層,一層 二層 騎樓
RPQNMLRKKHMFFGE48CA,21,91.54,住家用,鋼筋混凝土造,85年1月24日,七層,五層
RPQNMLRKKHMFFGE48CA,21,.09,商業用,鋼筋混凝土造,85年1月24日,七層,一層 騎樓
RPQNMLRKKHMFFGE48CA,21,.09,商業用,鋼筋混凝土造,85年1月24日,七層,一層 騎樓
RPQNMLRKKHMFFGE48CA,21,31.62,共有部份,鋼筋混凝土造,85年1月24日,七層,
RPQNMLRKKHMFFGE48CA,21,.03,共有部份,鋼筋混凝土造,85年1月24日,七層,
RPQNMLRKKHMFFGE48CA,21,.03,共有部份,鋼筋混凝土造,85年1月24日,七層,
RPTNMLRKKHMFFGE78CA,42,183.33,住商用,加強磚造,64年2月20日,三層,一層 二層 三層 騎樓
RPXNMLRKKHMFFGE56CA,20,81.83,住家用,鋼筋混凝土造,86年6月7日,二十三層,六層
RPXNMLRKKHMFFGE56CA,20,29.54,共有部份,鋼筋混凝土造,86年6月7日,二十三層,
RPXNMLRKKHMFFGE56CA,20,.12,停車空間,鋼筋混凝土造,86年6月7日,二十三層,地下二層
RPXNMLRKKHMFFGE56CA,20,15.05,共有部份,鋼筋混凝土造,86年6月7日,二十三層,
RPROMLRKKHMFFGE68CA,1,65.13,見其他登記事項,見其他登記事項,105年2月23日,十五層,三層
RPROMLRKKHMFFGE68CA,1,53.38,見其他登記事項,見其他登記事項,105年2月23日,十五層,
RPUOMLRKKHMFFGE98CA,44,87.95,住商用,加強磚造,62年6月15日,二層,一層 二層 騎樓
RPVNMLKLKHMFFGE38CA,5,62.91,見其他登記事項,鋼筋混凝土造,100年8月30日,十五層,五層
RPVNMLKLKHMFFGE38CA,5,47.38,見其他登記事項,鋼筋混凝土造,100年8月30日,十五層,
RPWNMLLLKHMFFGE58CA,1,103.51,見其他登記事項,見其他登記事項,105年5月30日,十五層,十二層
RPWNMLLLKHMFFGE58CA,1,85.01,見其他登記事項,見其他登記事項,105年5月30日,十五層,
RPOOMLLLKHMFFGE87CA,1,55.74,見其他登記事項,見其他登記事項,105年5月30日,十五層,十五層
RPOOMLLLKHMFFGE87CA,1,59.83,見其他登記事項,見其他登記事項,105年5月30日,十五層,
RPUNMLNLKHMFFGE58CA,26,191.23,住商用,鋼筋混凝土造,80年3月20日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPPNMLOLKHMFFGE18CA,,49.04,見其他登記事項,見其他登記事項,105年8月10日,十五層,六層
RPPNMLOLKHMFFGE18CA,,41.50,見其他登記事項,見其他登記事項,105年8月10日,十五層,
RPTOMLRKKHMFFIE09CA,5,195.04,見其他登記事項,鋼筋混凝土造,101年3月30日,四層,一層 二層 三層 四層
RPQNMLNLKHMFFIE38CA,3,127.13,見其他登記事項,鋼筋混凝土造,103年3月19日,十五層,二層
RPQNMLNLKHMFFIE38CA,3,99.25,見其他登記事項,鋼筋混凝土造,103年3月19日,十五層,
RPRNMLNLKHMFFIE48CA,1,118.42,見其他登記事項,鋼筋混凝土造,105年2月3日,十八層,九層
RPRNMLNLKHMFFIE48CA,1,97.01,見其他登記事項,鋼筋混凝土造,105年2月3日,十八層,
RPSNMLNLKHMFFIE58CA,1,118.42,見其他登記事項,鋼筋混凝土造,105年2月3日,十八層,十層
RPSNMLNLKHMFFIE58CA,1,97.01,見其他登記事項,鋼筋混凝土造,105年2月3日,十八層,
RPPNMLMJLHMFFIE08CA,3,168.65,見其他登記事項,鋼筋混凝土造,102年11月28日,四層,一層 二層 三層 四層
RPWNMLQKKHMFFJE66CA,23,19.51,住家用,鋼筋混凝土造,83年6月30日,十三層,十層
RPWNMLQKKHMFFJE66CA,23,7.48,見其他登記事項,鋼筋混凝土造,83年6月30日,十三層,
RPVNMLMLKHMFFJE88CA,10,234.34,住商用,鋼筋混凝土造,95年8月30日,五層,一層 二層 三層 四層 五層 騎樓 見其他登記事項
RPPNMLNLKHMFFJE38CA,22,228.65,住家用,鋼筋混凝土造,83年11月14日,三層,一層 二層 三層 屋頂突出物
RPVNMLNJLHMFFJE88CA,23,97.41,住家用,鋼筋混凝土造,83年1月18日,五層,二層
RPVNMLNJLHMFFJE88CA,23,12.65,見其他登記事項,鋼筋混凝土造,83年1月18日,五層,
RPTNMLKKLHMFFJE48CA,1,106.30,住家用,鋼筋混凝土造,104年12月23日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLKKLHMFFJE48CA,1,106.30,住家用,鋼筋混凝土造,104年12月23日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLRKKHMFFLE56CA,23,93.60,住家用,鋼筋混凝土造,83年8月3日,十三層,四層
RPSNMLRKKHMFFLE56CA,23,28.13,共有部份,鋼筋混凝土造,83年8月3日,十三層,
RPWNMLRKKHMFFLE96CA,22,113.02,住家用,鋼筋混凝土造,83年7月29日,七層,五層
RPWNMLRKKHMFFLE96CA,22,52.20,見使用執照,鋼筋混凝土造,83年7月29日,七層,
RPUNMLSKKHMFFLE86CA,15,346.21,見其他登記事項,鋼筋混凝土造,90年11月15日,三層,一層 二層 三層 屋頂突出物
RPWNMLLLKHMFFLE09CA,1,58.44,見其他登記事項,鋼筋混凝土造,104年12月16日,十二層,六層
RPWNMLLLKHMFFLE09CA,1,31.06,見其他登記事項,鋼筋混凝土造,104年12月16日,十二層,
RPXNMLLLKHMFFLE56CA,23,97.96,住家用,鋼筋混凝土造,83年6月11日,十二層,十層
RPXNMLLLKHMFFLE56CA,23,14.15,共有部份,鋼筋混凝土造,83年6月11日,十二層,
RPUNMLNLKHMFFLE09CA,,228.55,住家用,鋼筋混凝土造,105年11月17日,四層,一層 二層 三層 四層
RPVNMLNLKHMFFLE56CA,,228.55,住家用,鋼筋混凝土造,105年11月17日,四層,一層 二層 三層 四層
RPWNMLNLKHMFFLE66CA,23,97.96,住家用,鋼筋混凝土造,83年6月11日,十二層,二層
RPWNMLNLKHMFFLE66CA,23,14.15,共有部份,鋼筋混凝土造,83年6月11日,十二層,
RPTNMLOLKHMFFLE09CA,35,70.36,住商用,鋼筋混凝土造,70年10月30日,三層,一層 二層 三層 騎樓
RPTNMLOLKHMFFLE09CA,35,70.36,住商用,鋼筋混凝土造,70年10月30日,三層,一層 二層 三層 騎樓
RPOOMLRJLHMFFCE08DA,12,216.21,住商用,鋼筋混凝土造,94年7月8日,四層,一層 二層 三層 四層 騎樓 見其它登記事項
RPPPMLOLKHMFFEE28DA,37,87.43,,鋼筋混凝土造,69年5月13日,四層,三層
RPPNMLMJLHMFFEE77DA,9,56.10,住家用,鋼筋混凝土造,97年4月10日,十五層,三層
RPPNMLMJLHMFFEE77DA,9,40.27,共有部分,鋼筋混凝土造,97年4月10日,十五層,
RPRNMLRKKHMFFGE68DA,32,100.65,住家用,鋼筋混凝土造,73年8月31日,五層,一層 夾層
RPRNMLRKKHMFFGE68DA,32,8.11,共有部份,鋼筋混凝土造,73年8月31日,五層,
RPQOMLLJLHMFFGE08DA,38,97.72,住商用,加強磚造,68年1月29日,二層,一層 二層 屋頂突出物 騎樓 夾層
RPPOMLSKKHMFFLE56DA,29,117.37,住商用,鋼筋混凝土造,77年7月20日,二層,一層 二層 屋頂突出物 騎樓
RPPPMLSKKHMFFGE78DA,22,13.41,共有部份,鋼筋混凝土造,84年4月26日,十六層,
RPUNMLKLKHMFFGE38DA,19,240.43,見使用執照,鋼筋混凝土造,87年6月5日,四層,一層 二層 三層 四層 地下層
RPTNMLMLKHMFFEE28DA,4,67.48,住家用,鋼筋混凝土造,101年8月17日,十七層,十六層
RPTNMLMLKHMFFEE28DA,4,65.30,見其它登記事項,鋼筋混凝土造,101年8月17日,十七層,
RPOOMLSKKHMFFDE28DA,17,87.97,住家用,鋼筋混凝土造,89年4月12日,二十五層,十層
RPOOMLSKKHMFFDE28DA,17,53.55,見使用執照,鋼筋混凝土造,89年4月12日,二十五層,
RPVNMLOLKHMFFLE66CA,11,166.02,見其他登記事項,鋼筋混凝土造,94年12月1日,三層,一層 二層 三層 屋頂突出物
RPOOMLSKKHMFFLE98CA,35,154.77,住商用,鋼筋混凝土造,70年12月14日,三層,一層 二層 三層 騎樓
RPPNMLKLKHMFFLE28CA,1,225.66,見其他登記事項,鋼筋混凝土造,105年6月23日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLKLKHMFFKE18CA,22,174.12,住家用,鋼筋混凝土造,83年8月17日,三層,一層 二層 三層 電梯樓梯間
RPUNMLKKLHMFFJE58CA,1,212.61,住家用,鋼筋混凝土造,104年12月23日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLKKLHMFFJE38CA,1,107.78,住家用,鋼筋混凝土造,104年12月23日,四層,一層 二層 三層 四層
RPSNMLKKLHMFFJE38CA,1,107.78,住家用,鋼筋混凝土造,104年12月23日,四層,一層 二層 三層 四層
RPRNMLSKKHMFFJE98CA,22,135.29,住家用,鋼筋混凝土造,84年1月6日,三層,一層 二層 三層 屋頂突出物
RPWNMLRJLHMFFIE66CA,41,85.20,住家用,加強磚造,64年11月8日,二層,一層 二層
RPTOMLNLKHMFFIE78CA,20,137.11,住商用,鋼筋混凝土造,86年1月4日,三層,一層 二層 三層 屋頂突出物
RPVOMLNLKHMFFIE98CA,2,311.49,見其他登記事項,鋼筋混凝土造,104年2月2日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPPNMLTKKHMFFIE78CA,13,169.50,住家用,鋼筋混凝土造,93年1月20日,四層,一層 二層 三層 四層
RPQNMLMJLHMFFGE97CA,37,58.50,住家用,鋼筋混凝土造,68年11月19日,五層,四層
RPSPMLNLKHMFFGE58CA,5,163.38,見其他登記事項,鋼筋混凝土造,101年6月5日,十四層,一層 二層
RPSPMLNLKHMFFGE58CA,5,99.59,見其他登記事項,鋼筋混凝土造,101年6月5日,十四層,
RPSNMLNJLHMFFGE28CA,36,73.53,住家用,鋼筋混凝土造,69年11月27日,五層,四層
RPTOMLNLKHMFFGE58CA,4,335.95,見其他登記事項,見其他登記事項,102年3月10日,五層,一層 二層 三層 四層 五層 屋頂突出物
RPSNMLOLKHMFFGE48CA,,64.48,見其他登記事項,見其他登記事項,105年8月10日,十五層,四層
RPSNMLOLKHMFFGE48CA,,49.10,見其他登記事項,見其他登記事項,105年8月10日,十五層,
RPUNMLOLKHMFFGE68CA,,61.09,見其他登記事項,見其他登記事項,105年8月10日,十五層,六層
RPUNMLOLKHMFFGE68CA,,47.36,見其他登記事項,見其他登記事項,105年8月10日,十五層,
RPQNMLNLKHMFFGE18CA,31,74.09,住家用,鋼筋混凝土造,75年3月25日,十一層,七層
RPOPMLLLKHMFFGE97CA,17,82.95,見其他登記事項,鋼筋混凝土造,88年10月1日,十二層,十一層
RPOPMLLLKHMFFGE97CA,17,33.45,共有部份,鋼筋混凝土造,88年10月1日,十二層,
RPOOMLMLKHMFFGE97CA,42,75.25,住家用,加強磚造,63年9月20日,二層,一層 二層
RPROMLSKKHMFFGE78CA,1,318.21,住家用,見其他登記事項,105年3月1日,四層,一層 二層 三層 四層 屋頂突出物
RPXOMLSKKHMFFGE76CA,13,198.41,見其他登記事項,見其他登記事項,92年12月7日,四層,一層 二層 三層 四層 屋頂突出物
RPRPMLSKKHMFFGE88CA,36,92.27,住家用,鋼筋混凝土造,70年1月29日,五層,二層
RPPNMLKLKHMFFGE77CA,8,101.06,見其他登記事項,見其他登記事項,97年9月1日,四層,一層 二層 三層 四層
RPPNMLKLKHMFFGE77CA,8,101.06,見其他登記事項,見其他登記事項,97年9月1日,四層,一層 二層 三層 四層
RPTOMLRKKHMFFGE88CA,33,69.37,住家用,鋼筋混凝土造,72年9月15日,五層,四層
RPQPMLPKLHMFFFE48CA,24,156.68,住商用,鋼筋混凝土造,82年1月7日,四層,一層 二層 三層 四層
RPOOMLKLKHMFFFE67CA,35,159.64,住家用,加強磚造,70年12月12日,二層,一層 二層 騎樓
RPQOMLKLKHMFFFE87CA,10,207.40,住家用,鋼筋混凝土造,96年1月9日,四層,一層 二層 三層 四層
RPTOMLKLKHMFFFE18CA,42,89.64,住家用,加強磚造,63年8月2日,二層,一層 二層
RPQOMLLLKHMFFFE97CA,35,98.34,住商用,鋼筋混凝土造,70年12月10日,二層,一層 二層 屋頂突出物 騎樓
RPQPMLQKLHMFFEE48CA,2,174.06,住家用,見其它登記事項,103年7月4日,二十八層,三層
RPQPMLQKLHMFFEE48CA,2,142.00,見其它登記事項,見其它登記事項,103年7月4日,二十八層,
RPRPMLQKLHMFFEE58CA,3,86.78,住家用,見其它登記事項,103年5月2日,十五層,十五層
RPRPMLQKLHMFFEE58CA,3,69.32,見其它登記事項,見其它登記事項,103年5月2日,十五層,
RPSPMLQKLHMFFEE68CA,3,86.70,住家用,見其它登記事項,103年5月2日,十五層,七層
RPSPMLQKLHMFFEE68CA,3,69.78,見其它登記事項,見其它登記事項,103年5月2日,十五層,
RPWOMLSJLHMFFEE09CA,2,304.86,住家用,見其它登記事項,103年10月21日,五層,一層 二層 三層 四層 五層
RPPNMLNKLHMFFEE87CA,19,104.61,住商用,鋼筋混凝土造,87年7月14日,九層,一層 騎樓 夾層
RPPNMLNKLHMFFEE87CA,19,48.58,見使用執照,鋼筋混凝土造,87年7月14日,九層,
RPTPMLNKLHMFFEE48CA,2,77.29,住家用,見其它登記事項,103年11月10日,十五層,十四層
RPTPMLNKLHMFFEE48CA,2,52.55,見其它登記事項,見其它登記事項,103年11月10日,十五層,
RPWPMLNKLHMFFEE78CA,1,96.43,見其它登記事項,見其它登記事項,105年1月12日,十五層,四層
RPWPMLNKLHMFFEE78CA,1,82.02,見其它登記事項,見其它登記事項,105年1月12日,十五層,
RPOQMLNKLHMFFEE08CA,1,70.56,見其它登記事項,見其它登記事項,105年1月12日,十五層,十一層
RPOQMLNKLHMFFEE08CA,1,57.36,見其它登記事項,見其它登記事項,105年1月12日,十五層,
RPSQMLNKLHMFFEE48CA,4,158.40,住家用,鋼筋混凝土造,101年11月5日,二十四層,二十三層
RPSQMLNKLHMFFEE48CA,4,112.67,見其它登記事項,鋼筋混凝土造,101年11月5日,二十四層,
RPPNMLOKLHMFFEE97CA,4,158.40,住家用,鋼筋混凝土造,101年11月5日,二十四層,十六層
RPPNMLOKLHMFFEE97CA,4,115.16,見其它登記事項,鋼筋混凝土造,101年11月5日,二十四層,
RPPPMLNJLHMFFEE97CA,22,87.88,住家用,鋼筋混凝土造,83年9月2日,十二層,九層 電梯樓梯間
RPPPMLNJLHMFFEE97CA,22,12.33,見使用執照,鋼筋混凝土造,83年9月2日,十二層,
