鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市博東路91~120號,13.67,住,,,1060101,土地1建物1車位1,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,145.43,3,2,2,有,有,3660000,25167,坡道平面,0.0,0,,RPOOMLNKLHMFFAI08EA
嘉義市,房地(土地+建物),嘉義市嘉義市民生南路241~270號,83.0,住,,,1060201,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0770722,306.25,5,2,4,有,無,9200000,30041,,0.0,0,,RPTNMLOLKHMFFAI38CA
嘉義市,房地(土地+建物),嘉義市嘉義市保仁三街38巷1~30號,101.0,住,,,1060101,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0790612,141.11,4,3,3,有,無,4850000,34370,,0.0,0,,RPXPMLNLKHMFFAI88CA
嘉義市,房地(土地+建物),嘉義市嘉義市東區忠孝路396巷1~30號,197.56,住,,,1051201,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0741028,189.23,5,2,2,有,無,9000000,47561,,0.0,0,,RPRNMLKLKHMFFAI77CA
嘉義市,土地,湖子內段興安小段211~240地號,171.66,住,,,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5160100,30060,,0.0,0,,RPVNMLKLKHMFFAI18CA
嘉義市,房地(土地+建物),嘉義市嘉義市文雅街121~150號,6.52,住,,,1060201,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850618,40.85,1,1,1,有,無,1100000,26928,,0.0,0,,RPPOMLLLKHMFFAI77CA
嘉義市,房地(土地+建物),嘉義市嘉義市文雅街116巷1~30號,8.15,住,,,1060201,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850618,51.53,1,1,1,有,無,1480000,28721,,0.0,0,,RPQOMLLLKHMFFAI87CA
嘉義市,房地(土地+建物),嘉義市嘉義市民生南路111巷1~30號,73.0,住,,,1060101,土地1建物1車位0,全,二層,透天厝,住家用,見使用執照,0530911,87.75,3,1,3,有,無,4380000,49915,,0.0,0,,RPUNMLMLKHMFFAI28CA
嘉義市,土地,湖子內段湖美小段241~270地號,254.29,住,,,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8210000,32286,,0.0,0,,RPWOMLSKKHMFFAI09CA
嘉義市,土地,湖子內段湖美小段241~270地號,254.29,住,,,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8210000,32286,,0.0,0,,RPXOMLSKKHMFFAI56CA
嘉義市,房地(土地+建物),嘉義市嘉義市溪興街6巷3弄1~30號,284.97,住,,,1060101,土地8建物2車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,1020605,446.65999999999997,7,2,7,有,有,20980000,46971,,0.0,0,,RPPNMLKLKHMFFAI57CA
嘉義市,房地(土地+建物),嘉義市嘉義市林森東路470巷91~120號,176.61,農,,,1060201,土地8建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0920130,214.63,4,2,3,有,無,9500000,44262,,0.0,0,,RPRNMLLKLHMFFAI87CA
嘉義市,房地(土地+建物),嘉義市嘉義市民生北路151~180號,5.38,住,,,1060101,土地1建物1車位0,,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820105,101.52,3,2,2,有,有,3000000,29551,,0.0,0,,RPSPMLTJLHMFFAI88CA
嘉義市,房地(土地+建物),嘉義市嘉義市南京路15巷61~90號,75.24,住,,,1060101,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0821018,168.25,5,2,4,有,無,6100000,36256,,0.0,0,,RPRNMLKKLHMFFAI77CA
嘉義市,房地(土地+建物),嘉義市嘉義市德明路139巷1~30號,110.0,商,,,1060101,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0711216,102.21,5,2,4,有,無,7690000,75237,,0.0,0,,RPPNMLMKLHMFFAI77CA
嘉義市,土地,湖子內段湖美小段61~90地號,177.53,住,,,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8430900,47490,,0.0,0,,RPWNMLNJLHMFFAI48CA
嘉義市,土地,湖子內段湖美小段61~90地號,177.53,住,,,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8430900,47490,,0.0,0,,RPXNMLNJLHMFFAI58CA
嘉義市,土地,湖子內段湖美小段61~90地號,355.06,住,,,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16861800,47490,,0.0,0,,RPOOMLNJLHMFFAI77CA
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市志昇街1~30號,37.78,住,,,1060101,土地2建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931103,183.64,3,2,2,有,有,5500000,29950,坡道平面,0.0,0,,RPQNMLOJLHMFFAI97CA
嘉義市,土地,湖子內段湖美小段121~150地號,788.85,住,,,1060101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32200000,40819,,0.0,0,,RPTNMLOJLHMFFAI28CA
嘉義市,房地(土地+建物),嘉義市嘉義市世賢路二段361~390號,104.2,農,,,1040801,土地3建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1051219,171.84,4,2,4,有,無,9104800,52984,,0.0,0,,RPROMLRJLHMFFAI48CA
嘉義市,房地(土地+建物),嘉義市嘉義市世賢路一段811~840號,134.0,住,,,1060101,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0870724,451.69,8,2,9,有,無,17200000,38079,,0.0,0,,RPQNMLMKLHMFFAI87CA
嘉義市,車位,嘉義市嘉義市彌陀路238巷61~90號,11.09,住,,,1051201,土地0建物0車位7,一層，地下層,七層,其他,見其他登記事項,鋼筋混凝土造,0790219,432.95,0,0,0,有,有,2240000,,坡道機械,0.0,2240000,,RPPOMLNKLHMFFAI97CA
嘉義市,房地(土地+建物),嘉義市嘉義市日新街113巷1~30號,135.29,住,,,1051201,土地2建物1車位0,全,四層,透天厝,住家用,見其他登記事項,0991213,260.9,4,3,5,有,無,15800000,60560,,0.0,0,,RPRNMLNKLHMFFAI08CA
嘉義市,車位,嘉義市嘉義市忠孝路781~810號,0.0,,,,1050701,土地0建物0車位1,,,其他,,,,29.42,0,0,0,有,有,320000,,坡道平面,0.0,320000,"本件車位移轉因與建設公司為互換車位土地無移轉.總價為80萬(含土地)12.車位交易總價320,000元",RPUNMLKKLHMFFAI08CA
嘉義市,房地(土地+建物),嘉義市嘉義市福州二街31~60號,200.0,住,,,1060201,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0860922,835.77,19,5,16,有,無,30000000,35895,,0.0,0,,RPSOMLKKLHMFFAI97CA
嘉義市,車位,嘉義市嘉義市忠孝路781~810號,0.0,,,,1060101,土地0建物0車位1,,,其他,,,,29.42,0,0,0,有,有,320000,,坡道平面,0.0,320000,,RPPOMLTJLHMFFAI48CA
嘉義市,房地(土地+建物),嘉義市嘉義市國聖四街31~60號,23.22,住,,,1060101,土地1建物1車位0,三層，四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860709,150.63,3,2,2,有,有,3400000,22572,,0.0,0,,RPQNMLKLKHMFFAI67CA
嘉義市,房地(土地+建物),嘉義市嘉義市大同路438巷36弄1~30號,105.53,住,,,1060101,土地3建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,0971112,161.92,3,3,3,有,無,8000000,49407,,0.0,0,,RPTQMLNLKHMFFAI58CA
嘉義市,房地(土地+建物),嘉義市嘉義市民族路571~600號,142.0,商,,,1051201,土地1建物1車位0,一層，二層，三層，四層，五層，六層，七層，騎樓，地下層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0830523,928.05,0,0,0,無,無,37200000,40084,,0.0,0,陽台外推，22間套房。,RPVOMLOLKHMFFAI68CA
嘉義市,房地(土地+建物),嘉義市嘉義市市宅街22巷5弄1~30號,88.0,住,,,1060101,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0870803,161.58,5,2,6,有,無,11680000,72286,,0.0,0,,RPPQMLOLKHMFFAI28CA
嘉義市,房地(土地+建物),嘉義市嘉義市蘭州一街151~180號,152.0,住,,,1060101,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1050628,339.36,4,3,5,有,無,20600000,60702,,0.0,0,,RPQNMLLJLHMFFAI67CA
嘉義市,房地(土地+建物),嘉義市嘉義市忠孝北街91~120號,89.0,住,,,1060101,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1010509,192.31,4,3,4,有,無,8800000,45759,,0.0,0,,RPSNMLLJLHMFFAI87CA
嘉義市,土地,湖子內段湖美小段361~390地號,273.86,住,,,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8667669,31650,,0.0,0,向政府機關承購之案件。,RPQNMLLLKHMFFAI97EA
嘉義市,土地,檜段二小段1~30地號,44.0,住,,,1060101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1553200,35300,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLMLKHMFFAI97EA
嘉義市,房地(土地+建物),嘉義市嘉義市彌陀路70巷61~90號,81.0,住,,,1051201,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0690716,117.8,3,2,2,有,無,4950000,42020,,0.0,0,,RPVNMLPKLHMFFAI78DA
嘉義市,房地(土地+建物),嘉義市嘉義市小雅路181~210號,13.33,住,,,1051101,土地1建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820609,111.39000000000001,3,2,1,有,有,2700000,24239,,0.0,0,,RPVNMLLKLHMFFAI28CA
嘉義市,房地(土地+建物),嘉義市嘉義市吳鳳南路621巷49弄1~30號,106.0,住,,,1051201,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0730823,196.09,4,2,3,有,無,4600000,23459,,0.0,0,,RPWNMLLLKHMFFAI58EA
嘉義市,土地,湖子內段湖美小段241~270地號,305.93,住,,,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10122612,33088,,0.0,0,向政府機關承購之案件。,RPRPMLOLKHMFFAI58EA
嘉義市,房地(土地+建物),嘉義市嘉義市民權路1~30號,23.39,住,,,1060201,土地1建物1車位0,一層，二層,十六層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0870421,133.41,3,2,2,有,無,11000000,82453,,0.0,0,,RPTOMLOLKHMFFAI48CA
嘉義市,土地,湖子內段湖美小段331~360地號,1122.24,商,,,1060201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,37342800,33275,,0.0,0,,RPUOMLNLKHMFFAI48CA
嘉義市,房地(土地+建物),嘉義市嘉義市光仁街61~90號,137.0,住,,,1060101,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1031105,344.0,4,3,6,有,無,25000000,72674,,0.0,0,,RPSNMLNKLHMFFAI18CA
嘉義市,土地,下埤段1201~1230地號,657.22,農,,,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3286100,5000,,0.0,0,不動產之共有人數為２人親友、員工或其他特殊關係間之交易。,RPUNMLNKLHMFFAI38CA
嘉義市,土地,下埤段1201~1230地號,657.22,農,,,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3286100,5000,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLNKLHMFFAI48CA
嘉義市,土地,下埤段1201~1230地號,657.22,農,,,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3286100,5000,,0.0,0,不動產之共有人數為２人親友、員工或其他特殊關係間之交易。,RPWNMLNKLHMFFAI58CA
嘉義市,房地(土地+建物),嘉義市嘉義市光彩街511~540號,14.99,住,,,1060201,土地1建物3車位0,四層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820423,134.64,3,0,3,有,有,3990000,29635,,0.0,0,,RPOOMLQJLHMFFAI08CA
嘉義市,房地(土地+建物),嘉義市嘉義市八德路391~420號,29.53,住,,,1060201,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820504,151.14,3,2,2,有,有,6000000,39698,,0.0,0,,RPWNMLOJLHMFFAI58CA
嘉義市,土地,湖子內段湖美小段361~390地號,319.83,住,,,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10164000,31779,,0.0,0,,RPOOMLOJLHMFFAI87CA
嘉義市,房地(土地+建物),嘉義市嘉義市世賢路二段361~390號,127.2,農,,,1040901,土地3建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1051219,190.99,4,2,4,有,無,10550000,55238,,0.0,0,,RPWOMLRJLHMFFAI98CA
嘉義市,房地(土地+建物),嘉義市嘉義市世賢路二段361~390號,103.2,農,,,1040901,土地3建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1051219,169.96,4,2,4,有,無,9081500,53433,,0.0,0,,RPOPMLRJLHMFFAI28CA
嘉義市,房地(土地+建物),嘉義市嘉義市世賢路二段361~390號,108.2,農,,,1040801,土地3建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1051219,178.07,4,2,4,有,無,9550000,53631,,0.0,0,,RPXNMLRJLHMFFAI98CA
嘉義市,房地(土地+建物),嘉義市嘉義市荖藤里忠孝路781~810號,15.07,住,,,1060201,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050510,121.73,3,2,2,有,有,4590000,37706,,0.0,0,,RPSOMLTJLHMFFAI78CA
嘉義市,房地(土地+建物),嘉義市嘉義市南興路241~270號,28.96,住,,,1060201,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700327,112.39,3,2,2,有,有,2350000,20909,,0.0,0,,RPSNMLLKLHMFFAI97CA
嘉義市,房地(土地+建物),嘉義市嘉義市小雅路181~210號,4.76,住,,,1060201,土地1建物1車位0,四層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820609,39.51,1,1,1,有,無,830000,21007,,0.0,0,,RPWOMLNLKHMFFAI68CA
嘉義市,土地,港子坪段1~30地號,349.0,住,,,1051201,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23800000,68195,,0.0,0,本案土地因越界扣除價金50萬元正,RPSQMLNLKHMFFAI48CA
嘉義市,土地,遠東段121~150地號,2050.71,工,,,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39081488,19058,,0.0,0,,RPORMLNLKHMFFAI18CA
嘉義市,土地,同興段61~90地號,592.0,工,,,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12804960,21630,,0.0,0,向政府機關承購之案件。,RPVQMLOLKHMFFAI88CA
嘉義市,房地(土地+建物),嘉義市嘉義市大溪路428巷1~30號,86.06,住,,,1060101,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0920422,140.71,5,1,3,有,無,6000000,42641,,0.0,0,,RPSNMLMJLHMFFAI18EA
嘉義市,土地,下路頭段751~780地號,50.0,住,,,1060101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,950000,19000,,0.0,0,含增建或未登記建物。,RPPNMLKKLHMFFAI77EA
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市興達路541~570號,13.01,住,,,1060101,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830121,132.63,3,1,2,有,有,3500000,26389,坡道機械,0.0,0,,RPVOMLNLKHMFFAI78EA
嘉義市,土地,湖子內段興安小段151~180地號,437.38,其他,,,1060201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13980107,31963,,0.0,0,向政府機關承購之案件。,RPSNMLOKLHMFFAI48EA
嘉義市,土地,湖子內段湖美小段331~360地號,560.54,商,,,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20179440,36000,,0.0,0,向政府機關承購之案件。,RPTNMLRKLHMFFAI88EA
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市泰瑞四街61~90號,58.95,住,,,1060101,土地1建物1車位1,一層，二層,六層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0870611,245.94,2,4,3,有,有,7600000,30902,坡道平面,0.0,0,,RPTOMLNKLHMFFAI58EA
嘉義市,房地(土地+建物),嘉義市嘉義市共和路61~90號,3.91,商,,,1060201,土地4建物1車位0,八層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700421,23.21,1,0,1,有,無,200000,8617,,0.0,0,,RPXNMLNLKHMFFAI88EA
嘉義市,房地(土地+建物),嘉義市嘉義市世賢路一段811~840號,12.36,住,,,1051201,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820325,134.87,3,1,2,有,無,4380000,32476,,0.0,0,,RPPNMLNKLHMFFAI97DA
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市大雅路一段368巷91~120號,721.07,農,,,1051201,土地9建物1車位4,全,四層,透天厝,見其他登記事項,見其他登記事項,1050503,543.0600000000001,5,2,6,有,有,52000000,95754,一樓平面,0.0,0,,RPWNMLRKLHMFFAI98CA
嘉義市,房地(土地+建物),嘉義市嘉義市力行街1~30號,5.15,商,,,1060201,土地4建物1車位0,九層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831128,47.14,1,0,1,有,有,1220000,25880,,0.0,0,,RPPNMLLJLHMFFAI57CA
嘉義市,房地(土地+建物),嘉義市嘉義市市世賢路二段31~60號,168.0,住,,,1060201,土地2建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1050427,267.56,6,2,6,有,無,15000000,56062,,0.0,0,,RPUQMLNLKHMFFAI68CA
嘉義市,房地(土地+建物),嘉義市嘉義市溫州二街31~60號,83.0,住,,,1051201,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0790219,99.46,4,2,2,有,無,6550000,65856,,0.0,0,,RPXQMLNLKHMFFAI98CA
嘉義市,房地(土地+建物),嘉義市嘉義市北榮街151~180號,48.0,商,,,1060201,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0861017,135.55,4,2,4,有,無,11000000,81151,,0.0,0,,RPWNMLNLKHMFFAI58CA
嘉義市,房地(土地+建物),嘉義市嘉義市保安一路181~210號,81.0,住,,,1060101,土地0建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0670802,98.76,4,2,3,有,無,7000000,70879,,0.0,0,,RPTNMLMKLHMFFAI18CA
嘉義市,房地(土地+建物),嘉義市嘉義市南京路121~150號,84.0,住,,,1060101,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0700608,98.02,5,2,2,有,無,8900000,90798,,0.0,0,含未保存登記部分,RPUNMLSJLHMFFAI78CA
嘉義市,土地,北社尾段451~480地號,25.0,住,,,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,717600,28704,,0.0,0,"畸零地或有合併使用之交易。本案原成交價780000扣除測量後面積減少2平方公尺,故自價金中依買賣契約價金中扣除面積不足之2平方公尺價金62400,故成交價為717600",RPPNMLRJLHMFFAI18CA
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市金龍街61~90號,17.88,住,,,1060201,土地1建物3車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840519,148.04000000000002,3,2,2,有,有,4000000,27020,坡道機械,0.0,0,,RPRNMLOJLHMFFAI08CA
嘉義市,房地(土地+建物),嘉義市嘉義市大雅路一段368巷66弄1~30號,137.72,住,,,1060101,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840715,275.81,4,3,3,有,無,7700000,27918,,0.0,0,,RPUNMLMJLHMFFAI18CA
嘉義市,房地(土地+建物),嘉義市嘉義市松江三街91~120號,10.3,住,,,1060201,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830322,86.8,2,2,1,有,有,1750000,20161,,0.0,0,,RPPNMLSJLHMFFAI28CA
嘉義市,房地(土地+建物),嘉義市嘉義市光彩街481~510號,16.47,住,,,1060201,土地1建物2車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820426,98.66,2,1,2,有,有,3200000,32435,,0.0,0,,RPXNMLOKLHMFFAI78CA
嘉義市,房地(土地+建物),嘉義市嘉義市永吉一街61~90號,21.04,住,,,1060101,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840211,118.09,3,2,2,有,無,3760000,31840,,0.0,0,,RPPPMLOKLHMFFAI18CA
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市荖藤里忠孝路781~810號,19.71,住,,,1060201,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050510,165.54,3,2,2,有,有,5830000,37829,坡道平面,30.46,720000,,RPTOMLTJLHMFFAI88CA
