編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVPMLTJJHMFFCB68CC,33,175.04,住商用,鋼筋混凝土造,73年2月16日,三層,
RPWOMLTJJHMFFBB58CC,31,353.17,住商用,鋼筋混凝土造,74年6月25日,五層,
RPPOMLTJJHMFFAB87DC,28,138.24,商業用,鋼造,78年6月1日,一層,
RPOOMLLKJHMFFAB96CC,23,246.10,住商用,鋼筋混凝土造,82年9月14日,八層,
RPOOMLLKJHMFFAB96CC,23,57.73,見其他登記事項,鋼筋混凝土造,82年9月14日,八層,
RPPNMLLKJHMFFCB17CC,,12600.89,見其他登記事項,鋼筋混凝土造,105年7月19日,四層,
RPPNMLLKJHMFFCB17CC,,11.81,見其他登記事項,鋼筋混凝土造,105年7月19日,四層,
RPVNMLMKJHMFFCB87CC,39,278.40,住商用,鋼筋混凝土造,67年2月28日,四層,
RPTPMLMKJHMFFAB67CC,18,184.96,住商用,鋼筋混凝土造,87年12月19日,九層,
RPTPMLMKJHMFFAB67CC,18,71.96,住商用,鋼筋混凝土造,87年12月19日,九層,
RPVOMLQKJHMFFBB28CC,49,192.64,住家用,鋼筋混凝土加強磚造,56年11月16日,三層,
RPSPMLQKJHMFFBB08CC,22,90.13,住商用,鋼筋混凝土造,83年9月6日,十九層,
RPSPMLQKJHMFFBB08CC,22,58.01,住商用,鋼筋混凝土造,83年9月6日,十九層,
RPSPMLQKJHMFFBB08CC,22,64.17,住商用,鋼筋混凝土造,83年9月6日,十九層,
RPSPMLQKJHMFFBB08CC,22,234.59,共有部分,鋼筋混凝土造,83年9月6日,十九層,
RPTPMLRKJHMFFAB18CC,36,246.45,住商用,鋼筋混凝土造,69年10月20日,四層,
RPQUMLKLJHMFFBB87CC,49,131.20,住家用,鋼筋混凝土加強磚造,57年6月28日,三層,
RPQOMLNLJHMFFCB67CC,22,314.25,住商用,鋼筋混凝土造,83年12月20日,七層,
RPQOMLNLJHMFFCB67CC,22,93.35,共有部分,鋼筋混凝土造,83年12月20日,七層,
RPQNMLNLJHMFFFL98DC,37,153.96,住商用,加強磚造,69年3月15日,二層,
RPTNMLNLJHMFFHL76CC,36,128.35,見其他登記事項,加強磚造,69年9月20日,二層,
RPQPMLOLJHMFFCB87CC,34,904.19,工業用,加強磚造,71年10月22日,二層,
RPORMLNJKHMFFCB67CC,30,288.70,住商用,鋼筋混凝土造,75年12月23日,四層,
RPOPMLQJKHMFFAB57CC,45,178.88,住家用,見其他登記事項,60年9月18日,三層,
RPQNMLQJKHMFFHL66CC,11,97.20,見其他登記事項,鋼筋混凝土造,95年3月14日,四層,
RPPNMLRJKHMFFAB57CC,1,154.61,見其他登記事項,鋼筋混凝土造,104年12月14日,十五層,
RPPNMLRJKHMFFAB57CC,1,49.63,見其他登記事項,鋼筋混凝土造,104年12月14日,十五層,
RPPNMLRJKHMFFAB57CC,1,114.98,見其他登記事項,鋼筋混凝土造,104年12月14日,十五層,
RPOOMLKKKHMFFGL68DC,,301.02,見其他登記事項,鋼筋混凝土造,,四層,
RPQNMLNKKHMFFHL56DC,25,179.66,見其他登記事項,鋼筋混凝土造,81年5月26日,十二層,
RPSOMLQKKHMFFAB97CC,23,23.34,住家用,鋼筋混凝土造,83年3月22日,十二層,
RPSOMLQKKHMFFAB97CC,23,7.24,見其他登記事項,鋼筋混凝土造,83年3月22日,十二層,
RPSPMLQKKHMFFAB08CC,6,75.96,見其他登記事項,鋼筋混凝土造,99年9月21日,十層,
RPSPMLQKKHMFFAB08CC,6,66.10,見其他登記事項,鋼筋混凝土造,99年9月21日,十層,
RPXPMLQKKHMFFAB58CC,16,66.07,見其他登記事項,鋼筋混凝土造,89年10月21日,十四層,
RPXPMLQKKHMFFAB58CC,16,31.12,共有部份,鋼筋混凝土造,89年10月21日,十四層,
RPXPMLQKKHMFFAB58CC,16,6.92,共有部份,鋼筋混凝土造,89年10月21日,十四層,
RPVNMLQKKHMFFBB28CC,37,165.28,住商用,加強磚造,68年10月24日,二層,
RPVPMLQKKHMFFBB48CC,11,48.22,住家用,鋼筋混凝土造,94年12月8日,十八層,
RPVPMLQKKHMFFBB48CC,11,35.33,共有部份,鋼筋混凝土造,94年12月8日,十八層,
RPWPMLQKKHMFFBB58CC,11,48.07,住家用,鋼筋混凝土造,94年12月8日,十八層,
RPWPMLQKKHMFFBB58CC,11,51.14,共有部分,鋼筋混凝土造,94年12月8日,十八層,
RPXPMLQKKHMFFBB68CC,11,47.70,住家用,鋼筋混凝土造,94年12月8日,十八層,
RPXPMLQKKHMFFBB68CC,11,19.13,共有部分,鋼筋混凝土造,94年12月8日,十八層,
RPOQMLQKKHMFFBB87CC,11,45.74,住家用,鋼筋混凝土造,94年12月8日,十八層,
RPOQMLQKKHMFFBB87CC,11,34.27,共有部分,鋼筋混凝土造,94年12月8日,十八層,
RPPQMLQKKHMFFBB97CC,11,31.88,共有部分,鋼筋混凝土造,94年12月8日,十八層,
RPWNMLQKKHMFFCB48CC,22,222.54,住商用,鋼筋混凝土造,83年10月7日,十二層,
RPTOMLQKKHMFFCB28CC,3,111.92,見其他登記事項,鋼筋混凝土造,102年10月17日,十四層,
RPTOMLQKKHMFFCB28CC,3,35.47,見其他登記事項,鋼筋混凝土造,102年10月17日,十四層,
RPOPMLQKKHMFFCB87CC,24,87.30,工業用,鋼筋混凝土造,81年10月30日,三層,
RPQPMLQKKHMFFCB08CC,8,48.69,住家用,鋼筋混凝土造,98年8月13日,二十六層,
RPQPMLQKKHMFFCB08CC,8,3.97,見其他登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPQPMLQKKHMFFCB08CC,8,19.16,見其他登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPRPMLQKKHMFFCB18CC,7,59.09,住家用,鋼筋混凝土造,98年8月13日,十八層,
RPRPMLQKKHMFFCB18CC,7,4.83,見其他登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPRPMLQKKHMFFCB18CC,7,20.94,見其他登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPSPMLQKKHMFFCB28CC,7,62.86,住家用,鋼筋混凝土造,98年8月13日,十八層,
RPSPMLQKKHMFFCB28CC,7,43.84,見其他登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPSPMLQKKHMFFCB28CC,7,26.07,見其他登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPWNMLRKKHMFFCB58CC,2,121.31,見其他登記事項,鋼筋混凝土造,104年3月20日,十一層,
RPWNMLRKKHMFFCB58CC,2,76.52,見其他登記事項,鋼筋混凝土造,104年3月20日,十一層,
RPXNMLRKKHMFFCB68CC,4,131.76,見其他登記事項,鋼骨鋼筋混凝土造,101年12月19日,二十九層,
RPXNMLRKKHMFFCB68CC,4,86.90,見其他登記事項,鋼骨鋼筋混凝土造,101年12月19日,二十九層,
RPWOMLRKKHMFFCB68CC,10,55.69,住家用,鋼筋混凝土造,96年3月13日,十五層,
RPWOMLRKKHMFFCB68CC,10,46.66,見其他登記事項,鋼筋混凝土造,96年3月13日,十五層,
RPXOMLRKKHMFFCB78CC,1,178.59,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPXOMLRKKHMFFCB78CC,1,45.63,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPXOMLRKKHMFFCB78CC,1,55.43,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPQPMLRKKHMFFCB18CC,1,184.43,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPQPMLRKKHMFFCB18CC,1,47.10,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPQPMLRKKHMFFCB18CC,1,57.38,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPOQMLRKKHMFFCB08CC,,51.53,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPQQMLRKKHMFFCB28CC,,61.86,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPSQMLRKKHMFFCB48CC,,51.83,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPUQMLRKKHMFFCB68CC,,51.53,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPWQMLRKKHMFFCB88CC,,51.83,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPPRMLRKKHMFFCB28CC,,51.53,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPQRMLRKKHMFFCB38CC,,51.67,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPRRMLRKKHMFFCB48CC,,51.53,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPURMLRKKHMFFCB78CC,10,141.78,住家用,鋼筋混凝土造,95年11月13日,二十八層,
RPPOMLRKKHMFFBB87CC,24,154.51,商業用,見其他登記事項,81年8月29日,二十六層,
RPPOMLRKKHMFFBB87CC,24,78.03,共有部分,見其他登記事項,81年8月29日,二十六層,
RPSOMLRKKHMFFBB18CC,27,355.35,商業用,鋼筋混凝土造,79年6月11日,十二層,
RPSOMLRKKHMFFBB18CC,27,61.56,共有部分,鋼筋混凝土造,79年6月11日,十二層,
RPORMLRKKHMFFBB08CC,4,13.61,見其他登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPQRMLRKKHMFFBB28CC,4,63.45,住家用,鋼筋混凝土造,102年7月25日,二十二層,
RPQRMLRKKHMFFBB28CC,4,17.07,見其它登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPQRMLRKKHMFFBB28CC,4,27.23,見其它登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPRRMLRKKHMFFBB38CC,4,62.93,住家用,鋼筋混凝土造,102年7月25日,二十二層,
RPRRMLRKKHMFFBB38CC,4,16.92,見其他登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPRRMLRKKHMFFBB38CC,4,27.09,見其他登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPSNMLRKKHMFFAB97CC,,97.35,商業用,見其他登記事項,,三十二層,
RPSNMLRKKHMFFAB97CC,26,34.90,見其他登記事項,見其他登記事項,79年9月26日,三十二層,
RPOOMLRKKHMFFAB67CC,36,74.44,住家用,鋼筋混凝土造,70年7月28日,五層,
RPSOMLRKKHMFFAB08CC,34,147.09,商業用,鋼筋混凝土造,71年12月1日,七層,
RPSNMLRKKHMFFIL17CC,1,64.25,見其他登記事項,鋼筋混凝土造,105年6月28日,九層,
RPSNMLRKKHMFFIL17CC,1,22.63,見其他登記事項,鋼筋混凝土造,105年6月28日,九層,
RPSNMLRKKHMFFIL17CC,1,4.73,見其他登記事項,鋼筋混凝土造,105年6月28日,九層,
RPUNMLSKKHMFFAB28CC,22,24.02,住家用,鋼筋混凝土造,84年1月13日,十九層,
RPUNMLSKKHMFFAB28CC,22,3.71,共有部份,鋼筋混凝土造,84年1月13日,十九層,
RPUNMLSKKHMFFAB28CC,22,9.08,見其他登記事項,鋼筋混凝土造,84年1月13日,十九層,
RPOOMLSKKHMFFBB87CC,24,309.63,商業用,鋼筋混凝土造,81年11月10日,十九層,
RPOOMLSKKHMFFBB87CC,24,37.31,共有部份,鋼筋混凝土造,81年11月10日,十九層,
RPQNMLSKKHMFFCB08CC,,64.19,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPXNMLTKKHMFFCB88CC,,51.83,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPPOMLTKKHMFFCB18CC,,51.72,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPQOMLTKKHMFFCB28CC,,51.83,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPOOMLKLKHMFFCB27CC,1,180.87,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPOOMLKLKHMFFCB27CC,1,46.22,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPOOMLKLKHMFFCB27CC,1,56.27,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPWOMLKLKHMFFCB08CC,7,70.09,住家用,鋼筋混凝土造,98年9月14日,二十四層,
RPWOMLKLKHMFFCB08CC,7,70.19,見其他登記事項,鋼筋混凝土造,98年9月14日,二十四層,
RPQPMLKLKHMFFCB57CC,4,348.30,見其他登記事項,鋼筋混凝土造,101年12月12日,十五層,
RPTPMLKLKHMFFAB67CC,23,210.92,住家用,鋼筋混凝土造,83年2月17日,十二層,
RPTPMLKLKHMFFAB67CC,23,139.89,見其他登記事項,見其他登記事項,82年12月18日,四十二層,
RPPOMLKLKHMFFHL88CC,12,29.03,見其他登記事項,鋼筋混凝土造,94年5月16日,四層,
RPRNMLMLKHMFFCB67CC,18,215.33,見其他登記事項,鋼筋混凝土造,88年6月21日,二層,
RPRNMLMLKHMFFCB67CC,18,478.15,見其他登記事項,鋼筋混凝土造,88年6月21日,二層,
RPRNMLMLKHMFFCB67CC,18,39.02,共有部分,鋼筋混凝土造,88年6月21日,二層,
RPTNMLMLKHMFFCB87CC,4,44.94,住家用,見其他登記事項,101年12月28日,二十九層,
RPUNMLMLKHMFFCB97CC,,51.72,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPVPMLMLKHMFFCB28CC,7,41.81,住家用,鋼筋混凝土造,98年8月13日,二十六層,
RPVPMLMLKHMFFCB28CC,7,3.45,見其他登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPVPMLMLKHMFFCB28CC,7,16.54,見其他登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPWPMLMLKHMFFCB38CC,7,35.91,見其他登記事項,鋼筋混凝土造,98年8月13日,二十六層,
RPRNMLMLKHMFFBB57CC,8,39.99,見其它登記事項,鋼筋混凝土造,97年11月27日,五層,
RPUNMLMLKHMFFBB87CC,8,136.39,見其它登記事項,鋼筋混凝土造,98年1月20日,七層,
RPQPMLMLKHMFFBB67CC,2,141.06,見其它登記事項,見其它登記事項,104年7月1日,一層,
RPRQMLMLKHMFFBB87CC,4,42.49,住家用,鋼筋混凝土造,102年7月25日,二十二層,
RPRQMLMLKHMFFBB87CC,4,11.38,見其他登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPRQMLMLKHMFFBB87CC,4,9.07,見其他登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPTQMLMLKHMFFBB08CC,4,27.23,見其他登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPUQMLMLKHMFFBB18CC,4,42.95,住家用,鋼筋混凝土造,102年7月25日,二十二層,
RPUQMLMLKHMFFBB18CC,4,11.52,見其他登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPUQMLMLKHMFFBB18CC,4,36.44,見其他登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPVQMLMLKHMFFBB28CC,4,13.61,見其他登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPPNMLMLKHMFFIL09CC,38,207.00,見其他登記事項,鋼造,67年11月10日,一層,
RPQNMLMLKHMFFBL48CC,33,62.30,商業用,鋼筋混凝土造,73年6月21日,五層,
RPUNMLMLKHMFFFL66CC,15,740.82,見其他登記事項,鋼筋混凝土造,90年11月30日,六層,
RPVNMLNLKHMFFGL96CC,35,49.96,見其他登記事項,鋼筋混凝土造,70年12月1日,七層,
RPVNMLNLKHMFFGL96CC,35,5.15,共有部分,鋼筋混凝土造,70年12月1日,七層,
RPVNMLNLKHMFFGL96CC,35,3.82,共有部分,鋼筋混凝土造,70年12月1日,七層,
RPUNMLNLKHMFFBB97CC,35,90.18,住家用,鋼筋混凝土造,70年10月8日,五層,
RPXOMLNLKHMFFAB28CC,12,79.23,見其他登記事項,鋼筋混凝土造,94年6月2日,十四層,
RPOPMLNLKHMFFAB47CC,33,66.65,住家用,鋼筋混凝土造,73年8月13日,十二層,
RPOPMLNLKHMFFAB47CC,33,171.04,住家用,鋼筋混凝土造,73年8月13日,十二層,
RPPNMLNLKHMFFCB57CC,1,189.67,見其他登記事項,鋼骨鋼筋混凝土造,104年11月30日,三十一層,
RPPNMLNLKHMFFCB57CC,1,156.46,見其他登記事項,鋼骨鋼筋混凝土造,104年11月30日,三十一層,
RPQNMLNLKHMFFCB67CC,,51.83,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPWNMLOLKHMFFCB38CC,24,144.10,商業用,鋼筋混凝土造,82年2月26日,二十三層,
RPXOMLOLKHMFFCB58CC,35,265.35,住商用,鋼筋混凝土造,70年12月31日,四層,
RPSPMLOLKHMFFCB18CC,1,194.69,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPSPMLOLKHMFFCB18CC,1,49.74,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPSPMLOLKHMFFCB18CC,1,94.99,見其他登記事項,鋼骨鋼筋混凝土造,104年9月24日,三十四層,
RPPOMLOLKHMFFAB57CC,19,54.70,住家用,鋼筋混凝土造,87年7月15日,八層,
RPTOMLOLKHMFFAB97CC,21,354.97,見其他登記事項,鋼筋混凝土造,85年3月14日,十二層,
RPVQMLOLKHMFFBB48CC,48,51.83,商業用,鋼筋混凝土加強磚造,58年3月11日,二層,
RPTOMLOLKHMFFGL96CC,,232.09,見其他登記事項,見其他登記事項,105年12月29日,一層,
RPTOMLOLKHMFFGL96CC,,205.90,見其他登記事項,見其他登記事項,105年12月29日,一層,
RPROMLOLKHMFFCB08DC,10,77.81,住家用,鋼筋混凝土造,96年4月26日,十五層,
RPPNMLPLKHMFFAB57CC,23,101.68,住商用,鋼筋混凝土造,83年1月15日,七層,
RPPNMLPLKHMFFCB77CC,39,236.64,住商用,鋼筋混凝土造,67年4月21日,四層,
RPPNMLQLKHMFFCB87CC,,64.19,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPQNMLQLKHMFFCB97CC,,51.53,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPRNMLQLKHMFFCB08CC,,51.53,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
RPSNMLQLKHMFFCB18CC,,61.86,見其他登記事項,鋼筋混凝土造,105年10月26日,十層,
